hour,oaid,os,item_names,brand,sw,sh,req_id,key,request_uri
7,,Android_13,"亲子,明星,真人秀,教育,芒果出品",HONOR,2579,1224,ZK89rO5RcX06FmU3,464bb70e-86c7-4330-a5e1-22f1724ed79d,/mango.htm
7,,Android_9,"真人秀,芒果出品",HONOR,1200,1920,ZK8w8nK6qkI6NIJ7,cff47b19-b7ef-0b40-7fb6-7eb3fbf5c3a2,/mango.htm
7,CA099ECA8E5A4AF499F4904416FCF1C532674e0fab4a7b7045309cb500affdc1,Android_11,"校园,青春,奇幻,喜剧,爱情",OPPO,1080,2340,ZK8w9Z_HQj_Qh9h2,CA099ECA8E5A4AF499F4904416FCF1C532674e0fab4a7b7045309cb500affdc1,/mango.htm
7,,,"芒果出品,都市,爱情",apple,1170,2532,ZK8wr1oTBm4fHNf5,257b1d3164c953fbd7e4e984f4a512bdf58a2543,/mango.htm
7,F3677E8160A5985CF326F24F57E17DF9FBC8BE19FEA75AFD3B143A829FBA6F79,android,"芒果出品,爱情,古装",OnePlus,2153,1080,ZK8xKAx3jBLzJUS6,F3677E8160A5985CF326F24F57E17DF9FBC8BE19FEA75AFD3B143A829FBA6F79,/mango.htm
7,,Android_9,"芒果出品,爱情,古装",OPPO,1544,720,ZK8xNQx3jBLzJU81,959393030eb2dbd38c1ff3cd49db0db3,/mango.htm
7,,Android_10,"亲子,明星,真人秀,教育,芒果出品",HUAWEI,1600,2006,ZK8y3GYpeglMAB54,5ab5cd68-9192-40f1-8f57-76e52c7e50ef,/mango.htm
7,450e9fd150eb3298,Android_12,"芒果出品,悬疑,都市,言情",Redmi,1080,2261,ZK8y6rxPiSDjcCs3,450e9fd150eb3298,/mango.htm
7,CFB7845536FB4EEE8DB3C8E83715F70828c41f2ab212c83beb4ff44caa2ca061,Android_9,"都市,爱情,芒果出品",OPPO,1544,720,ZK8yI1oTBm4fHfg8,CFB7845536FB4EEE8DB3C8E83715F70828c41f2ab212c83beb4ff44caa2ca061,/mango.htm
7,16867692784949BEB2223BF8CBB7F0B02cf864fd1e12b473808e26c857b5db7b,Android_11,"纪实,生活,真人秀",Realme,1080,2208,ZK8yq7eNJglzuNY6,16867692784949BEB2223BF8CBB7F0B02cf864fd1e12b473808e26c857b5db7b,/mango.htm
7,,Android_10,"都市,爱情,芒果出品",HONOR,2232,1080,ZK8zbGyFqS4ITwu3,fc5afdfa-beab-1027-f527-af4f34dc3f83,/mango.htm
7,,,"益智,芒果出品",apple,1792,828,ZK8zjTtNDAlrtKQ0,0D32209F-7D73-49BA-A21C-22C8FBEEFF59,/mango.htm
17,,Android_10,"古装,爱情,悬疑,芒果出品",HUAWEI,1600,2006,ZK_CAsVK_Ql3Wj15,f1161988-28b1-40b8-8d68-dbaae73721c2,/mango.htm
17,BF463F413ED1416D84B5BC36778BC3837f0e693245c29cbbd5aff86132a4fee8,Android_13,"芒果出品,网剧,都市,爱情",OPPO,720,1516,ZK_CP1HzAQlEwaG1,BF463F413ED1416D84B5BC36778BC3837f0e693245c29cbbd5aff86132a4fee8,/mango.htm
17,,Android_9,"芒果出品,爱情,古装",HONOR,1080,2322,ZK_CuIjR0QlAkAP7,efb7f3fa-bd5e-7f12-dbff-f5bc7577472c,/mango.htm
17,,,"古装,武侠,剧情,芒果出品",OPPO,1080,2200,ZK_DwZL5zANjFeq9,64ad9d6a6382cfe2b9cfdbe2913f8329,/mango.htm
20,2C192D6648314023B43CB61F2657DE48a3fd5188487ae28984b2f8bc1e3b2978,Android_11,"真人秀,竞技",OPPO,720,1544,ZK_n68gdNgl5mBJ6,2C192D6648314023B43CB61F2657DE48a3fd5188487ae28984b2f8bc1e3b2978,/mango.htm
20,,Android_10,"校园,青春,偶像,爱情",HONOR,2277,1080,ZK_nqoVPiwlx3bx6,e9feff67-abb7-50bc-fff7-dfeefd7e9c92,/mango.htm
20,,Android_12,"爱情,都市",HUAWEI,1200,2499,ZK_oBC_xbmuuZ4l7,75465635-c3e3-4816-bbc9-a069a42a4733,/mango.htm
20,,,"真人秀,竞技",Meizu,1080,1897,ZK_qnC_xbmuuasC5,d7bdc181570866635f94a1cfae1be118,/mango.htm
20,,,"真人秀,竞技",Meizu,1080,1897,ZK_qnC_xbmuuasC5,d7bdc181570866635f94a1cfae1be118,/mango.htm
20,,,其他,apple,2532,1170,ZK_rf3K6qlp1_H-0,22e6eb000c04e976877bf8ac50990b29fb08a3e8,/mango.htm
20,b3b9e4b0e5b5af55e7fe81b3d1aa908c9de84aab2f396a910bcb1d4d1e76781b,Android_10,"青春,校园",vivo,1080,2310,ZK_s-hqdiglOfEp6,b3b9e4b0e5b5af55e7fe81b3d1aa908c9de84aab2f396a910bcb1d4d1e76781b,/mango.htm
20,b3b9e4b0e5b5af55e7fe81b3d1aa908c9de84aab2f396a910bcb1d4d1e76781b,Android_10,"青春,校园",vivo,1080,2310,ZK_s-hqdiglOfEp6,b3b9e4b0e5b5af55e7fe81b3d1aa908c9de84aab2f396a910bcb1d4d1e76781b,/mango.htm
20,,,其他,OPPO,2264,1080,ZK_tXuj6DwluDiW0,edb6dbe83223d1d149f57a3f83422346,/mango.htm
20,558337ba34dc598f1423a8fefb6c03ca75aabf21f80a64c881f7a6a6b7eeddc8,Android_13,"芒果出品,爱情,古装",samsung,2308,1080,ZK_toRPpuQl6OnR8,558337ba34dc598f1423a8fefb6c03ca75aabf21f80a64c881f7a6a6b7eeddc8,/mango.htm
11,4f9916200666276f9362f6067f20fa5f1c5be7b5b12353b371933aec6bffe0b4,Android_10,"芒果出品,真人秀,明星,搞笑",vivo,1080,2152,ZK9pEglJIgktqGx4,4f9916200666276f9362f6067f20fa5f1c5be7b5b12353b371933aec6bffe0b4,/mango.htm
11,,Android_9,其他,HONOR,1080,2218,ZK9pRFHzAQlEcb35,69bdf94d8298de8c20f6a0895be40274,/mango.htm
11,9BF84D9C039F4EBB8E1D91F1A984BDF3543cfe17435447d1c136f7b5f4e73fb6,Android_13,家庭,OPPO,1080,2161,ZK9rBgbtZDgIrmx0,9BF84D9C039F4EBB8E1D91F1A984BDF3543cfe17435447d1c136f7b5f4e73fb6,/mango.htm
11,60b3a755500af936b2528016b7208ef8f88ec5f4a17e71e48a4b68ed937ccf26,Android_11,"益智,真人秀,搞笑,芒果出品",vivo,2309,1080,ZK9u5j1noz4BpS06,60b3a755500af936b2528016b7208ef8f88ec5f4a17e71e48a4b68ed937ccf26,/mango.htm
11,,,"芒果出品,都市,爱情,剧情",apple,1792,828,ZK9xcv81KAl0ctJ7,74e81abc4bcdb8d19f7e9233d53d4a307a069f48,/mango.htm
7,,,"都市,爱情,剧情",apple,2688,1242,ZK85gMN4ewhTLN-2,1375292cde863dc9068a7b5ec27ec974783a1620,/mango.htm
12,,Android_10,"都市,爱情,剧情",HUAWEI,2000,1200,ZK-A14mdFkpuDBe0,00000000-0000-0000-0000-000000000000,/mango.htm
12,8735a539e715d313,Android_13,"益智,真人秀,搞笑,芒果出品",Redmi,2482,1220,ZK-A4YuNR2dL4cg0,8735a539e715d313,/mango.htm
12,,Windows,"真人秀,芒果出品",,0,0,ZK-A75_HQlOaSwj9,MDAyQzE5Q0NFMjhCNjIzMDBEMkRBOUFEOEU3RDUzQ0Q=,/mango.htm
12,74B9AE9A65634CA881EB9585A042A377c5b392ed6b60c37d72159a3b6e12eeb7,Android_13,"都市,爱情,剧情",OPPO,2424,1080,ZK-ACZB1kQh6tF07,74B9AE9A65634CA881EB9585A042A377c5b392ed6b60c37d72159a3b6e12eeb7,/mango.htm
12,206A7F48FDD74F93B03A05A4A1F6AE78fb1d3ee2e2af72031ad26b571098017f,Android_12,"爱情,都市",OPPO,1080,2285,ZK-AE1oTBhZtviS4,206A7F48FDD74F93B03A05A4A1F6AE78fb1d3ee2e2af72031ad26b571098017f,/mango.htm
12,b5f1bc3393fa0f96,Android_10,其他,Redmi,1080,2287,ZK-AKb36HAmD_SA6,b5f1bc3393fa0f96,/mango.htm
12,,,"战争,剧情",apple,2532,1170,ZK-AN6J1tQk4JHS8,2841ce493a8c7cefa015d745969ff7d44b885114,/mango.htm
12,53120bdd9550f626,Android_12,"爱情,都市,家庭",Redmi,1080,2198,ZK-AjZ-kIQlYw900,53120bdd9550f626,/mango.htm
12,,,"真人秀,益智,搞笑",apple,1284,2778,ZK-Am-j6DwluqIJ8,7b32c5157377c59ce6892c82a1c02cd9868026c9,/mango.htm
12,,Android_10,其他,HONOR,1200,1920,ZK-Am8zZgAjpgVA8,c67783bc-743e-49e3-82ce-f5679751c398,/mango.htm
12,,,"真人秀,芒果出品",apple,1170,2532,ZK-AoonK1Ald5fF6,B2DFE5B0-32A0-43BB-981B-36200735A1F8,/mango.htm
12,14A61551F1CA42139962A80A054FEC8Ac41fb99e515e4d7d8386139cef61561f,Android_12,其他,OPPO,2290,1080,ZK-ApSzKcAljRK45,14A61551F1CA42139962A80A054FEC8Ac41fb99e515e4d7d8386139cef61561f,/mango.htm
12,5b3e126b15cb732d,Android_13,"谍战,战争,爱情,抗战",Xiaomi,1080,2166,ZK-AuWAvoglCtzq7,5b3e126b15cb732d,/mango.htm
12,,Android_12,"益智,真人秀,搞笑,芒果出品",HONOR,2146,1080,ZK-B----AgiXBTT2,8b9ab046-9fe2-4c8b-acd2-f0098a5db2bd,/mango.htm
12,,,"芒果出品,爱情,古装",apple,1179,2556,ZK-B01HzAQlEh1q3,f47d38a38c9f242afe1b16e5d883637d1dd9fb9c,/mango.htm
12,,,"芒果出品,网剧,都市,爱情",apple,2688,1242,ZK-BMBezbAl6MfL2,bf1f33581db633b10b422058858db6fdea82c6eb,/mango.htm
12,,,"都市,爱情,剧情",apple,1624,750,ZK-BVcuf-j6AxNS6,1b5cfe4a12aa7a581f2061ecea25df41a88d317f,/mango.htm
12,BC98D519F16C45C5A4A2CAD3921FA30Ba10c0d408ec72a709d0ab34f49d26105,Android_13,"芒果出品,爱情,古装",OPPO,2312,1032,ZK-BkE2VgwkyC-16,BC98D519F16C45C5A4A2CAD3921FA30Ba10c0d408ec72a709d0ab34f49d26105,/mango.htm
12,,,"青春,校园",,0,0,ZK-BqzWhNwltOYY2,RDdGQjNFNjEwRjQxQjc0MThCMURFODZEQTg5OUI2RTI=,/mango.htm
12,,,"芒果出品,爱情,古装",apple,1242,2208,ZK-CAu8jxQlRPlV2,69b85b58da4eb531caf9031a061a96b0a4741773,/mango.htm
12,b5f008f017e0efb10af62aad302d83654987f362fd504268cc24fa289802c7c2,Android_12,"芒果出品,都市,爱情,剧情",vivo,1080,2310,ZK-CCy_xbmuuCaV5,b5f008f017e0efb10af62aad302d83654987f362fd504268cc24fa289802c7c2,/mango.htm
12,BEFA6A01184C44C2A9707A196CE66F452c09a64e2af35c07be510d9c84eda255,Android_9,"剧情,爱情,都市,芒果出品",OPPO,1456,720,ZK-CEj1noz4B5QF8,BEFA6A01184C44C2A9707A196CE66F452c09a64e2af35c07be510d9c84eda255,/mango.htm
12,BEFA6A01184C44C2A9707A196CE66F452c09a64e2af35c07be510d9c84eda255,Android_9,"剧情,爱情,都市,芒果出品",OPPO,1456,720,ZK-CEj1noz4B5QF8,BEFA6A01184C44C2A9707A196CE66F452c09a64e2af35c07be510d9c84eda255,/mango.htm
12,,,"亲子,明星,真人秀,教育,芒果出品",apple,2532,1170,ZK-CIJLUil8fa7o1,5c368f287b7807fa56c6c597288d831427ceaa53,/mango.htm
12,fe8a5bcbafdba771,Android_10,"古装,武侠,剧情,芒果出品",Redmi,720,1513,ZK-CKxPpuQl61cP9,fe8a5bcbafdba771,/mango.htm
12,49717A8444CC4E758792A86F7997A7015ae043451bbb5900e98105ac2e3acb48,Android_12,"古装,爱情,悬疑,芒果出品",OPPO,2290,1080,ZK-ClXK6qlp1mq82,49717A8444CC4E758792A86F7997A7015ae043451bbb5900e98105ac2e3acb48,/mango.htm
12,,,"青春,偶像,爱情",apple,828,1792,ZK-Cm9razQltsIZ4,7e33cab45c4177ca3d1633b59ed7f42ee956f354,/mango.htm
12,,Android_12,"真人秀,益智,芒果出品",HUAWEI,2289,1080,ZK-CqomdFkpuEj77,442c0d07-9082-4653-8e92-f4b61c4c0dd1,/mango.htm
12,,,"都市,爱情,剧情",apple,2532,1170,ZK-Cr17magh8Wvo2,13eeb6c8b874cd2377e9d87ce59353ff3fc6e3c5,/mango.htm
12,,,其他,apple,1284,2778,ZK-DHL36HAmD_3i5,daba56d44675b7ced15591bc3fd1acccfb5cb414,/mango.htm
12,,,"都市,爱情,剧情",apple,2160,1620,ZK-DHe--AgiXCZG3,6B2935DC-28F2-4A20-8F87-75299B1A63C2,/mango.htm
12,,Android_12,其他,HUAWEI,2211,1080,ZK-DPhezbAl6M4h5,95482dd6-d24a-4c68-bb6f-4eec0a6fdd86,/mango.htm
12,871b6834506d5cf4,Android_11,"芒果出品,真人秀,明星,搞笑",Xiaomi,1080,2252,ZK-DPpL5zANj21b7,871b6834506d5cf4,/mango.htm
12,,Android_12,其他,HUAWEI,1080,2289,ZK-DS5_HQlOaTNb3,129d244d-e9a9-4e46-9894-95fce834c049,/mango.htm
12,,Android_9,"益智,真人秀,搞笑,芒果出品",alps,1920,1128,ZK-DSsM1KkcvAcG8,9214c41289ae8366ce1aea6623fb999e,/mango.htm
12,8FFBC955033C444785C1F7F88FFD86EA7187266d66a64b2d11703a4423fc0c5b,Android_11,"益智,芒果出品",OPPO,1080,2285,ZK-DW0zE2QlwfOy5,8FFBC955033C444785C1F7F88FFD86EA7187266d66a64b2d11703a4423fc0c5b,/mango.htm
12,,,"都市,爱情,剧情",apple,1179,2556,ZK-DcZLUil8fcLS4,e1681f417802b5b9c15341632939bd80463f3c75,/mango.htm
12,,Linux,"都市,爱情,剧情",,1024,640,ZK-DiHSqP0woBxZ5,NUUwNzg3NDE0QzBDNzc0NzJBNDYwRjREMDMzQjlDMEE=,/mango.htm
12,,Android_12,"真人秀,益智,芒果出品",Lenovo,2000,1200,ZK-DxD1noz4B60A2,RjI5QkMzNTc3QzZENTY5QzFGMzlBNDBEMzU4OERGQ0Y=,/mango.htm
12,,Android_12,"真人秀,益智,芒果出品",Lenovo,2000,1200,ZK-DxD1noz4B60A2,RjI5QkMzNTc3QzZENTY5QzFGMzlBNDBEMzU4OERGQ0Y=,/mango.htm
12,8AEA954376904C93A1D8AFDE7171ECC2cff0ab686ed045e1f23566d417cca73c,Android_12,"益智,真人秀,搞笑,芒果出品",realme,2312,1080,ZK-EE4mdFkpuF4I4,8AEA954376904C93A1D8AFDE7171ECC2cff0ab686ed045e1f23566d417cca73c,/mango.htm
12,8AEA954376904C93A1D8AFDE7171ECC2cff0ab686ed045e1f23566d417cca73c,Android_12,"益智,真人秀,搞笑,芒果出品",realme,2312,1080,ZK-EE4mdFkpuF4I4,8AEA954376904C93A1D8AFDE7171ECC2cff0ab686ed045e1f23566d417cca73c,/mango.htm
12,,,"都市,爱情,剧情",apple,2532,1170,ZK-EScuf-j6Azzf7,3f628ade67d43dcd421566ce6307ec8b61a3518e,/mango.htm
12,0A535216EFDB40EAB56E2F426418B3BE253b2c8d1a081bd5e8d80d2cff9b8088,android,"真人秀,芒果出品",OPPO,2290,1080,ZK-ESkzE2QlwfZt0,0A535216EFDB40EAB56E2F426418B3BE253b2c8d1a081bd5e8d80d2cff9b8088,/mango.htm
12,,,"都市,剧情",apple,2436,1125,ZK-EWYnK1Ald6Mx5,54125b13f6b8da2a2948dc2fd5d11e1fad7af7be,/mango.htm
12,,Android_10,"爱情,古装,芒果出品",HUAWEI,1600,2454,ZK-EhnytaQl3D0q7,dffdb7fd-aef5-7c2f-9fdf-ff5792ed0549,/mango.htm
12,,,"都市,爱情,剧情",apple,2532,1170,ZK-Ew4uNR2dL70R2,f9ed21e90cabcade672c1af6b675d53ff2420ed3,/mango.htm
12,,Android_10,"都市,爱情,芒果出品",HONOR,1080,2110,ZK9-5E2VgwkyCau8,b3ddebd6-ff6d-9be3-6fdd-efeffdf77939,/mango.htm
12,4d8580b5a4966dab,Android_12,"都市,爱情,芒果出品",Xiaomi,2296,1080,ZK9-5swOBAlXs8-1,4d8580b5a4966dab,/mango.htm
12,,Android_12,"爱情,古装,芒果出品,悬疑,剧情,网剧",HUAWEI,1228,2597,ZK9-BXgmtgkEOaC6,b6f74721-f868-4ffe-b3d8-5f20d36318be,/mango.htm
12,04889000de744c4b,Android_11,"芒果出品,真人秀,明星,搞笑",Xiaomi,1080,2293,ZK9-EGyFqUsk3iQ8,04889000de744c4b,/mango.htm
12,5c82666aa58e12cb9ba58e9368e6f69a7b1b2d1f6e061990371fe7675862571b,Android_9,"爱情,都市,家庭",vivo,720,1407,ZK9-GINzKwlWedt8,5c82666aa58e12cb9ba58e9368e6f69a7b1b2d1f6e061990371fe7675862571b,/mango.htm
12,F8EF17C5658E4969B150D966401BDD42d54727e89f8dde6421ef912f4effc863,Android_12,其他,OPPO,720,1448,ZK9-GLxPiRM0-VG3,F8EF17C5658E4969B150D966401BDD42d54727e89f8dde6421ef912f4effc863,/mango.htm
12,25be62abd954df84,Android_12,"都市,爱情,芒果出品",Xiaomi,960,540,ZK9-IO8jxQlROwC8,25be62abd954df84,/mango.htm
12,81ab0fa88614a5e24ae0beaabee0e6aa,Android_9,"益智,真人秀,搞笑,芒果出品",meizu,2232,1080,ZK9-OO5RcUz4BBs0,81ab0fa88614a5e24ae0beaabee0e6aa,/mango.htm
12,,Android_12,"益智,真人秀,搞笑,芒果出品",HONOR,2562,1236,ZK9-Ul7magh8S3a8,9966519f-3cfa-4f09-bc39-a79acbde91f0,/mango.htm
12,392E5704B283480FB1B53C944AB3DFC3b77dcc95cc2d2327c1ee4ba65cc73d0d,Android_11,"古装,武侠,剧情,芒果出品",OPPO,1080,2264,ZK9-VXgmtgkEOe85,392E5704B283480FB1B53C944AB3DFC3b77dcc95cc2d2327c1ee4ba65cc73d0d,/mango.htm
12,,,其他,apple,1170,2532,ZK9-gcwOBAlXs2-2,cc440b3a7f4f265f191cee7a1e11b1d8955b996c,/mango.htm
12,,,"古装,武侠,剧情,芒果出品",apple,828,1792,ZK9-hghIQAljW8X9,e427897fe8504ff1b3f8263e4bff275e14e15bdc,/mango.htm
12,4A229A8B34C446A5BB9114DF2EA35C31e0edb9fcc2f1d4faefccdb96037715ea,Android_10,"芒果出品,爱情,古装",OPPO,2132,1080,ZK9-xBezbAl6L933,4A229A8B34C446A5BB9114DF2EA35C31e0edb9fcc2f1d4faefccdb96037715ea,/mango.htm
12,3EE317C8B2E34468AA968FF211DB4A5F523084fd725199d0fccce91ba627f5e7,Android_11,"真人秀,益智,芒果出品",Realme,1080,1595,ZK9-yp_HQlOaSTa3,3EE317C8B2E34468AA968FF211DB4A5F523084fd725199d0fccce91ba627f5e7,/mango.htm
12,,,"芒果出品,悬疑,犯罪",apple,2532,1170,ZK92-oVPiwlxddL0,7ff4bfa707546a2cc4f40eb0d2d65649e3d416fd,/mango.htm
12,,Android_12,"青春,爱情",HONOR,1236,2562,ZK923RezbAl6KCI3,2fa62ccb-05ee-496c-a0db-b8b4eaea9003,/mango.htm
12,0b43c05d45d34a68,Android_11,"爱情,剧情,喜剧,都市,家庭",Redmi,2316,1080,ZK925Oj6DwlunzX6,0b43c05d45d34a68,/mango.htm
12,,,"剧情,都市",apple,1792,828,ZK926pL5zANjz_62,b44414a8220ecabfa61a9a47cc11572327840bf6,/mango.htm
12,cfc85a417e421afc3f341823f5a61e5f87004a27f0da5c697babcd89a3c96399,Android_11,"古装,言情,玄幻",vivo,2190,1080,ZK928-Gwgy1SWXG4,cfc85a417e421afc3f341823f5a61e5f87004a27f0da5c697babcd89a3c96399,/mango.htm
12,8F34BC5117914EDF804CB391FB70447820432c42fa45965ad89f640c9a75c498,Android_13,其他,OPPO,1080,2245,ZK929SEGJwlcoJQ3,8F34BC5117914EDF804CB391FB70447820432c42fa45965ad89f640c9a75c498,/mango.htm
12,,,"都市,校园,家庭",apple,1792,828,ZK936E2VgwkyArU9,cd3904159346f68ce9d48b30f53e044ad89a3667,/mango.htm
12,,,其他,apple,2688,1242,ZK9380zE2Qlwcl18,8019bc6d2c3b6249b75e73563c0c83fbe5b38f47,/mango.htm
12,b8aca3a5574ab1213bee0363328203c9fd615ecd847ed9a0d4e0bf8833991ef0,Android_9,"古装,武侠,剧情,芒果出品",vivo,2141,1080,ZK939ghIQAljVTc1,b8aca3a5574ab1213bee0363328203c9fd615ecd847ed9a0d4e0bf8833991ef0,/mango.htm
12,,Android_12,"都市,爱情,芒果出品",HUAWEI,1080,2211,ZK939ngmtgkEM433,a95115f7-32b1-40e0-81a1-094ac9671052,/mango.htm
12,,Android_11,"爱情,言情,都市,芒果出品",HONOR,1080,2292,ZK939wx3jBktV6i0,00d8970e-dfd4-4d5c-9abf-627c3dd97ed1,/mango.htm
12,,,"爱情,悬疑,都市,芒果出品",apple,1170,2532,ZK93AyzKcAljO3R0,33ade336b161150023868a6c2d722d4bed6a6124,/mango.htm
12,,,"真人秀,芒果出品",apple,1242,2688,ZK93IC_xbmuu_190,A23C4255-01B3-4B52-B89B-4439BD975132,/mango.htm
12,a7f397c940300efad47701057e346bb79b3c30e069ec0f4d7dc2c232b8554783,Android_13,"益智,真人秀,搞笑,芒果出品",vivo,2298,1080,ZK93JsMCbGLtG719,a7f397c940300efad47701057e346bb79b3c30e069ec0f4d7dc2c232b8554783,/mango.htm
12,8927102A1F4B4909A7B659BABF509CD27777b5ede90f4c3a29539191d62cbf9d,Android_11,"爱情,偶像",OPPO,2293,1080,ZK93MngmtgkEMty1,8927102A1F4B4909A7B659BABF509CD27777b5ede90f4c3a29539191d62cbf9d,/mango.htm
12,2E2A8F7D410A4906AF881DFC2888C027288f65b1f0b639525153306ef7c21dd5,Android_11,其他,OPPO,1080,2132,ZK93OxPpuQl6y3W4,2E2A8F7D410A4906AF881DFC2888C027288f65b1f0b639525153306ef7c21dd5,/mango.htm
12,B0E7DC5C8DAF4D41939DF80FB8452A406ee8dc98745b48424b35c19c8ff733aa,Android_10,"纪实,生活,真人秀",OPPO,1080,2132,ZK93PL36HAmD9HR3,B0E7DC5C8DAF4D41939DF80FB8452A406ee8dc98745b48424b35c19c8ff733aa,/mango.htm
12,99D485D49678497995992DB0AE029411fdc5dce91f7f727c0bd3839ae786ee13,Android_11,"真人秀,竞技",OPPO,1080,2290,ZK93PMVK_Ql3FiL5,99D485D49678497995992DB0AE029411fdc5dce91f7f727c0bd3839ae786ee13,/mango.htm
12,,Windows,"益智,真人秀,搞笑,芒果出品",,0,0,ZK93URjj-glsCD22,MUJGQTdFRDdFMjM3NDNBNzUxODA0RTZBRDNEMkFDNkM=,/mango.htm
12,,Windows,"剧情,古装,爱情,芒果出品",,0,0,ZK93Vy_xbmuu_4f7,ODJGQjdCNzUwQzMxRTMyMjdEQTEyNUIxMDdBMUVEREM=,/mango.htm
12,3A3A9EB1C8B146229501CB791C8126A5292639358f35b327d35bd40bb52699cb,Android_12,"家庭,喜剧,青春",OPPO,1080,2161,ZK93_NrazQltppF1,3A3A9EB1C8B146229501CB791C8126A5292639358f35b327d35bd40bb52699cb,/mango.htm
12,be2f5dffebee9078,Android_10,"青春,校园",Redmi,720,1449,ZK93bYVPiwlxdiT5,be2f5dffebee9078,/mango.htm
12,,,"都市,爱情,芒果出品",apple,1125,2436,ZK93baJ1tQk4G-O3,0add1361d76dc6c10d192501e9a29df71a1c1f09,/mango.htm
12,,,"爱情,言情,都市,芒果出品",apple,2688,1242,ZK93ek2VgwkyAks9,d4e103b6532db70b401c58b90afdb3ce1d00af4d,/mango.htm
12,9bcf6913fc3d6958,Android_13,"爱情,古装,奇幻",Xiaomi,1600,2005,ZK93m9razQltpi91,9bcf6913fc3d6958,/mango.htm
12,fe1488583f5dc9ca,Android_11,"爱情,古装,芒果出品,悬疑,剧情,网剧",Xiaomi,1080,2173,ZK93n5_HQlOaQiO7,fe1488583f5dc9ca,/mango.htm
12,,,"芒果出品,网剧,都市,爱情",apple,1792,828,ZK93nSzKcAljO-k9,5c362d04269733446c89230f788c5d16602fd5f0,/mango.htm
12,,,其他,apple,1170,2532,ZK94A2yFqUsk2BX0,56b19d19f463df50ab42fcb2d824a231a9a07133,/mango.htm
12,,Android_9,"亲子,芒果出品,真人秀",HUAWEI,2159,1080,ZK94K1HzAQlEfjG3,0c5654dbbcf11185b004c76b5859204e,/mango.htm
12,F1EC3DB6CC24410D959139D7987EA5F23eeb9d7f62ef7ca76067dfbb77b4c848,Android_11,"都市,爱情,芒果出品",OPPO,1080,2340,ZK94LGyFqUsk2D43,F1EC3DB6CC24410D959139D7987EA5F23eeb9d7f62ef7ca76067dfbb77b4c848,/mango.htm
12,,,剧情,apple,2532,1170,ZK94MyEGJwlcoa22,1df6f469ca2ccea10cd96872f41925d549b95941,/mango.htm
12,EF23541FC2734CC88CB0CC7F03B827D9a3daf4022e08de0a765ac7a152a02aeb,Android_11,"真人秀,芒果出品",realme,1080,1005,ZK94NTWhNwltMIh1,EF23541FC2734CC88CB0CC7F03B827D9a3daf4022e08de0a765ac7a152a02aeb,/mango.htm
12,,Android_13,剧情,HONOR,2565,1224,ZK94OBqdiglODv36,c156ba29-dc73-46c6-a700-40e2ebf92f76,/mango.htm
12,cfd2c325e50c0c675583bf142a6429fc4fce8fd6a45ed18d069878ad21c51c75,Android_12,"芒果出品,真人秀,明星,搞笑",samsung,1440,3044,ZK94Oy_xbmuuAGU3,cfd2c325e50c0c675583bf142a6429fc4fce8fd6a45ed18d069878ad21c51c75,/mango.htm
12,,Windows,其他,,0,0,ZK94V2yFqUsk2Gy6,MzMxRjY3NzYwMkRBN0VEQjgyRkZBNDg5MDk4MkFEOTc=,/mango.htm
12,6150D3A50F7240A2B0AC2BEDEF08C7BDb5e2796e4442a4ae8ac983c2791da35b,Android_13,"芒果出品,校园,网剧,青春,偶像,爱情",OPPO,720,1516,ZK94bAlJIgkttUX9,6150D3A50F7240A2B0AC2BEDEF08C7BDb5e2796e4442a4ae8ac983c2791da35b,/mango.htm
12,8C63384D87494E23B121FFBBEC9CACC0eef9191b4d654b5960b1d22f56371b5b,Android_12,"古装,悬疑,爱情",OPPO,720,1448,ZK94qRezbAl6KdA7,8C63384D87494E23B121FFBBEC9CACC0eef9191b4d654b5960b1d22f56371b5b,/mango.htm
12,,,"青春,偶像,爱情",apple,828,1792,ZK94t9razQltp1V6,F583ADAC-7B28-43DD-B1AE-694BC4C5AA15,/mango.htm
12,,,"真人秀,音乐",apple,1284,2778,ZK94w1HzAQlEftJ8,60997dddd1758fc70ddeceb9d841d5a17596b741,/mango.htm
12,46bf58ef496fa504eae467c6c28f9877d8b6d359881281661aa89e475e32b906,Android_9,"都市,爱情,芒果出品",vivo,2267,1080,ZK94wJ-kIQlYvFl7,46bf58ef496fa504eae467c6c28f9877d8b6d359881281661aa89e475e32b906,/mango.htm
12,,Android_12,"家庭,剧情",HUAWEI,1080,2085,ZK94xBjj-glsCa57,dbed794d-ea02-498a-9f05-e24b1ba76d99,/mango.htm
12,12f9f50d4a58e029757ccb419b00502e,Android_11,"爱情,都市,芒果出品",meizu,1080,2244,ZK952Z-kIQlYvXW4,12f9f50d4a58e029757ccb419b00502e,/mango.htm
12,,,"芒果出品,爱情,古装",apple,1170,2532,ZK95QJL5zANj0ja4,2019cf467b66d6aba6d17430dd285902d77a356b,/mango.htm
12,6D70154E4D544EF3BA5DB606F8A79C049d9a5b387f2d8d4dfa9f50a2ea40cd7f,android,其他,OPPO,1080,2264,ZK95X9razQltp_u5,6D70154E4D544EF3BA5DB606F8A79C049d9a5b387f2d8d4dfa9f50a2ea40cd7f,/mango.htm
12,,Android_12,"真人秀,竞技",HUAWEI,1080,2159,ZK95XpL5zANj0lK4,dfbdfbf6-bdbd-4703-df5d-7ebffd4e6682,/mango.htm
