hour,oaid,os,item_names,brand,sw,sh,req_id,key,request_uri
0,,,其他,Android,0,0,ZK7OGo6u4QkASZG5,cb9da189dd9d3045c5d35a9560b6e69e,/mango.htm
0,,,"都市,爱情",alps,0,0,ZK7OH46u4QkASZa5,ce90efc16e05c3580b2c8d3c221ff16b,/mango.htm
0,,Windows,"文化,脱口秀,搞笑",,0,0,ZK7OHjDlHwmbBdO4,QkQyMzY5M0QzRTZCOTI4RkJFREU0ODA1NDM2ODBFRTE=,/mango.htm
0,,10,"亲子,明星,真人秀,教育,芒果出品",xiaomi,0,0,ZK7OHzkcaQlTYfN4,528fe8a4801f75b43b419fe951a40230,/mango.htm
0,,,"纪实,生活,真人秀",Xiaomi,0,0,ZK7OICZk2gk5LOq0,8ff44201c4f1666620ae3fa6238446a2,/mango.htm
0,,,其他,alps,0,0,ZK7OIDKFyglffQq8,87edffc44f2106c8b8ffaa9f97e704fc,/mango.htm
0,,9,"音乐,竞技",Hisense,0,0,ZK7OIqJ1tWUUfHs7,8c8e3bb1b0822a22f9c363e03fb5dba2,/mango.htm
0,,Unknow,其他,,0,0,ZK7OJX5G_AmLqR96,RDkyRUJGNTlBMzlGNzQ5QkVDQjY2QTA2RjY1NDg3MUM=,/mango.htm
0,,,"都市,爱情,剧情",apple,2532,1170,ZK7OJYuNRxfxDC20,A89360EA-9DD4-4F53-8464-689036559617,/mango.htm
0,,Windows,"真人秀,竞技",,0,0,ZK7OK7mw5gkD9oZ0,OEM2ODAyMjkwRjk2RUZDNDA1REY0RTU1OUU2MDc3MjQ=,/mango.htm
0,,,"益智,真人秀,搞笑,芒果出品",apple,828,1792,ZK7OKbeNJglzhPh2,bcfc30606ee86b851ba6eac9fd577bd0f6bc2419,/mango.htm
0,,,"爱情,都市,家庭,悬疑",Android,0,0,ZK7OKmYpeglMzBO3,8f52a0b7a66cc2864e9581c09e6d8fae,/mango.htm
0,,,"芒果出品,真人秀",apple,1242,2208,ZK7OLf1DRQkAnyY8,7f06d33eb82e1c3d3b93e381450e54e1986b49da,/mango.htm
0,b0c5158990d220e8,Android_11,"益智,真人秀,搞笑,芒果出品",Redmi,2320,1036,ZK7ONYJKyQlMtOu5,b0c5158990d220e8,/mango.htm
0,03fa7e4264844a7f,Android_11,"青春,偶像,校园",Xiaomi,1080,2123,ZK7ONloTBm4f6pA4,03fa7e4264844a7f,/mango.htm
0,AFFA7FD724E84BEBB7E6411F9C18544Bc8ce61155e6ba1648ef5c40ed3a6fa4c,Android_12,"纪实,生活,真人秀",realme,1080,2293,ZK7ONrmw5gkD9oy4,AFFA7FD724E84BEBB7E6411F9C18544Bc8ce61155e6ba1648ef5c40ed3a6fa4c,/mango.htm
0,,Android_12,"都市,爱情,剧情",HONOR,2316,1080,ZK7ONsuf-ggxG6d4,a666675c-f47d-42ff-b7ec-294859860b0c,/mango.htm
0,41fb28d94ad73ccd,Android_11,"古装,言情,玄幻,芒果出品",Xiaomi,2560,1564,ZK7OPVtjiwl6XDc1,41fb28d94ad73ccd,/mango.htm
0,,,"都市,爱情,剧情",apple,2048,1536,ZK7OQZLUihLr1uR1,93949b4cf8643e182113aaaed4343131bbb7f35f,/mango.htm
0,,9,"古装,爱情",hisense,0,0,ZK7ORGyFqS4IGov6,c2f20a30666d93a9ff038acf6eb01f1d,/mango.htm
0,C0C2DEC79D74430BBF040A5FE5D8FB082d9f509a809e960e1425297226e2aaf2,,"芒果出品,爱情,古装",OPPO,1080,1920,ZK7ORbmw5gkD9pR1,C0C2DEC79D74430BBF040A5FE5D8FB082d9f509a809e960e1425297226e2aaf2,/mango.htm
0,9079FE584D2B48E9A41F565EBC741C60cafb1428689e6d80c9660525e408ec07,Android_12,"古装,爱情,芒果出品",OPPO,1080,2316,ZK7ORrxPiSDjPB51,9079FE584D2B48E9A41F565EBC741C60cafb1428689e6d80c9660525e408ec07,/mango.htm
0,760B3A5FDDFF4E7FA3450952D7CD3A48cbc46426ddf271b7f9d92e697e7d8102,Android_9,其他,OPPO,720,1456,ZK7OSjKFyglffSL1,760B3A5FDDFF4E7FA3450952D7CD3A48cbc46426ddf271b7f9d92e697e7d8102,/mango.htm
0,,,"芒果出品,青春,网剧,爱情,偶像",apple,2778,1284,ZK7OU3K6qkI6AiY4,369dff70183aa16a8ab673c54e46e0cddb1a9bd5,/mango.htm
0,,,"真人秀,美食",apple,1242,2688,ZK7OUmyFqS4IGpM8,8d9e5783b6787105616381f8f7adedf8886c947a,/mango.htm
0,,,"芒果出品,真人秀,明星,搞笑",Xiaomi,0,0,ZK7OVESaogl9HuC2,e67c691a11d6511367fb863b48a32b4e,/mango.htm
0,,,"真人秀,教育",lenovo,0,0,ZK7OWn1XgAlKh1m4,b2d2ae1f7aa8291861fbc62446a783d4,/mango.htm
