hour,oaid,os,item_names,brand,sw,sh,req_id,key,,request_uri
14,,,"文化,脱口秀,搞笑",Android,,,ZKkBu3xF2QlUWzB6,48f563a01d1ab00094de7938b58e1f07,1,/mango.htm
13,,9,其他,Xiaomi,,,ZKjvbiBTwAl5fvp2,48f5fd47db9e3d3ed6c8677d90292547,1,/mango.htm
9,48fbc8fea02f62b8dedcc069a09344e42259b5787d3fd9641c9b19480533ba87,Android_11,其他,vivo,2216,1080,ZKjBF6NL4glrPAU4,48fbc8fea02f62b8dedcc069a09344e42259b5787d3fd9641c9b19480533ba87,1,/mango.htm
0,48FC5DEDD78546298CD81FF409153D6D42129758763e2d6638cb8d92e23c943a,Android_13,"仙侠,古装,爱情",OPPO,1080,2237,ZKhAK7xPiW6OSHt8,48FC5DEDD78546298CD81FF409153D6D42129758763e2d6638cb8d92e23c943a,1,/mango.htm
9,48ff1c5c619ddcc4c40712794faca0e932d5edb4bee64392403b4ed209a07709,Android_13,"都市,爱情,芒果出品",vivo,1080,1082,ZKi29zSmkAk0_sZ6,48ff1c5c619ddcc4c40712794faca0e932d5edb4bee64392403b4ed209a07709,1,/mango.htm
15,,10,"都市,校园,家庭",xiaomi,,,ZKkTIp_HQmDq_Z60,490083c7ba08fbb37f486581e42c7af6,1,/mango.htm
19,,,"古装,爱情,奇幻,喜剧,芒果出品,言情,青春,玄幻,网剧,偶像",apple,828,1792,ZKlJQG-z1AkxPjQ3,49026d747c4c385e2848422b9e11784f12c72c71,1,/mango.htm
23,490709F339BB4BA8A1EC560E51A36A8866f14eb3c775448b54df763bbec45c34,Android_11,"爱情,言情,都市,芒果出品",OPPO,720,1528,ZKmCqKOXmAlPMX93,490709F339BB4BA8A1EC560E51A36A8866f14eb3c775448b54df763bbec45c34,1,/mango.htm
20,,,"芒果出品,爱情,古装",TCL,,,ZKlbtHK6qlOViOY4,49074a04106dda98e69c619ac866f7d2,1,/mango.htm
13,,,"爱情,都市,家庭",MStar,,,ZKj44jDlHwlbTgX4,4907b3b9d0c9753e53b283459238be33,1,/mango.htm
0,4919ee092e854fb2,Android_11,"剧情,爱情,古装",Redmi,2320,1036,ZKg9XGyFqQZE7DL9,4919ee092e854fb2,1,/mango.htm
19,,,剧情,Android,,,ZKlL3bVOSgkDGst8,491acd77bfbac03e7a16fe7c42c179ed,1,/mango.htm
18,,,"爱情,都市",Skyworth,,,ZKk0qXbTGAl4x6G1,49200ce1fca1fbcc6cf0f1a9562efa8f,1,/mango.htm
19,4923b8d8b901189043dbe89edfe3cd876b279cace74f61f2004d07c9fa00243a,Android_11,"都市,爱情,芒果出品",vivo,1080,2182,ZKlFbloTBmi2Fyz2,4923b8d8b901189043dbe89edfe3cd876b279cace74f61f2004d07c9fa00243a,1,/mango.htm
18,,,"战争,剧情",apple,1170,2532,ZKk1y1oTBmi2BI26,49257ee91ca7a14f7662e9427443e3106e5e7e3f,1,/mango.htm
12,,,其他,apple,1170,2532,ZKjf_iBTwAl5bhO7,492894fa45ef0a619f4a9031803b5abdd94ecd9c,1,/mango.htm
18,,,"都市,职场",pptv,,,ZKk9t3K6qlOVYg91,492b2cfe07a124ffcb34841fba7dc531,1,/mango.htm
22,,,"爱情,都市,家庭",apple,828,1792,ZKluTXrrPwlm27l3,492c37178a5972f3553d9d166c65856f153a3e80,1,/mango.htm
11,,,"年代,都市",Android,,,ZKjTGzNAXglq0Wo0,492d5228317afa19fa72b6433fc289f4,1,/mango.htm
11,,9,"都市,职场",XiaoAiTongXue,,,ZKjaznfy5QlJAcs7,492f7a2e1a6eb75458757515ac1f07ba,1,/mango.htm
18,,,"战争,剧情",alps,,,ZKk3bnxF2QlUmFH6,49300c9f9541f2ba1833a0a92a314a34,1,/mango.htm
22,,9,其他,Formovie,,,ZKlxoiEqaQk_u198,4934d58c2ec53ee8312c5b6c823ff06e,1,/mango.htm
19,,,"古装,宫廷,言情,芒果出品",alps,,,ZKlDhDqsAgllXVy4,49352952e4a64ab5bb3aa5e982424ece,1,/mango.htm
20,49386476b97f85f0,Android_12,"纪实,生活,真人秀",Xiaomi,1080,2269,ZKlaWjNAXglqbjr7,49386476b97f85f0,1,/mango.htm
21,,9,剧情,Xiaomi,,,ZKlg6XxF2QlUzUM5,4938b325d84e7e5656ab3d65ee79d35d,1,/mango.htm
10,,,"剧情,爱情,芒果出品",apple,2532,1170,ZKjEGxJ-KAkquI76,493c96e35be618a86ed58aca19631b70208b4fd0,1,/mango.htm
19,493fbeb200ac98df,Android_12,"爱情,偶像",Redmi,1080,2316,ZKlJrjDlHwlbq2F9,493fbeb200ac98df,1,/mango.htm
10,,,"家庭,喜剧,青春",Skyworth,,,ZKjI0DSmkAk0DVt6,493fc0a3c929f7508b10afaf78c39c3a,1,/mango.htm
8,,,"爱情,言情,都市,芒果出品",Xiaodu,,,ZKioH-MP4QkCxZb6,4941be4351a32363079ab65ef107c38d,1,/mango.htm
18,,,"爱情,古装,奇幻",Dangbei,,,ZKk2xbVOSgkDAUj4,4942b74c7a5435810903a1bba3736aee,1,/mango.htm
1,,Android_10,"文化,脱口秀,搞笑",HONOR,1200,1934,ZKhMnvSimAljjlZ1,4943d30a-8eb7-457c-93d2-4b673f858bf0,1,/mango.htm
16,,,"都市,职场",rockchip,,,ZKkkamyFqQZElY32,494f379eda73ce8aacd4254107b38931,1,/mango.htm
17,,,"战争,剧情",apple,828,1792,ZKklmmYpeglGCl38,4950B88D-2EAC-4943-8166-E8AB50C6AA64,1,/mango.htm
18,,,"芒果出品,网剧,都市,爱情",Xiaodu,,,ZKlBPRIkWQlp16x8,4950dee397864898c62329cdf0a451ae,1,/mango.htm
12,495232b5031634ba,Android_11,"都市,爱情",Xiaomi,2560,1564,ZKjnyOfIIAk9yl95,495232b5031634ba,1,/mango.htm
17,,Android_12,"音乐,芒果出品",HONOR,1080,2184,ZKkloHxF2QlUhAZ2,4952448e-58a1-4ba4-a2ed-430119613e3c,1,/mango.htm
20,,,"爱情,都市,家庭",apple,1284,2778,ZKlP7HbTGAl46Oh1,4957102d35f46d7047493506b966e26b5850fb0e,1,/mango.htm
11,4957847f9d3a2ee6955ccc49b2a4f68d047133ed77505f1dcfc8f45a9ccffddb,Android_10,其他,samsung,2061,1080,ZKjcE5L5zDM8DpL3,4957847f9d3a2ee6955ccc49b2a4f68d047133ed77505f1dcfc8f45a9ccffddb,1,/mango.htm
10,,,"爱情,都市,家庭",apple,2160,1620,ZKjH4jDlHwlbGqZ4,4958d5462a3fd90721aeaa6fd287828db224db87,1,/mango.htm
14,,9,"爱情,悬疑,都市,芒果出品",TCL,,,ZKkIGzNAXglqDAU8,495ba9e3ea82a7312ff1f5c051ee52a2,1,/mango.htm
18,,,"芒果出品,青春,网剧,爱情,偶像",apple,2266,1488,ZKk_5KJ1tQ7cKUm2,4963cf9953e43a1d210e79eb8a3f7d514e1367f7,1,/mango.htm
9,496dfd98646f992e,Android_12,"剧情,都市",Xiaomi,2166,1080,ZKi6tS_xbm9h2q40,496dfd98646f992e,1,/mango.htm
19,,10,"悬疑,芒果出品",Sony,,,ZKlEn5_HQmDqNdj2,496ea1e9790543ec1b3d380c479ffcc4,1,/mango.htm
20,496F5CC6AF2E421F91DD1D4C9DF3577C70d77f7a4bedab437b5c1cd623c49c0c,Android_10,"真人秀,美食,明星",OPPO,1080,2273,ZKlWoWYpeglGRen1,496F5CC6AF2E421F91DD1D4C9DF3577C70d77f7a4bedab437b5c1cd623c49c0c,1,/mango.htm
12,,,"芒果出品,青春,偶像,爱情,古装,网剧",vivo,1080,2081,ZKjgSWYpeglGu-70,496f80d5040b2d1c6585fb9db1e69158,1,/mango.htm
7,,,"亲子,明星,真人秀,教育,芒果出品",Xiaomi,,,ZKiaDrxPiW6ObKe3,4972872bada06d6f869e708aa87f40a5,1,/mango.htm
13,,,"都市,校园,家庭",Hisense,,,ZKj03nbTGAl4f4U0,49729b48e9332222426a2aedd433ab6c,1,/mango.htm
9,,,其他,vivo,1080,2141,ZKi5yuMP4QkC0cR0,49743f00f6629da88c596f3e7271e50f,1,/mango.htm
9,,,"真人秀,美食",Xiaomi,,,ZKjCm9dNnglB6gx8,49762a8efd77ba8cc43020cc36c2ffbd,1,/mango.htm
21,,,"家庭,爱情",Xiaomi,,,ZKliFRIkWQlpAyl7,49774b0acb628b768eec895a4ad25b51,1,/mango.htm
10,,,"音乐,芒果出品",Skyworth,,,ZKjFnRIkWQlpT6u4,4979e0b48db9947d483d0128231d8fe7,1,/mango.htm
18,,,"真人秀,美食",MStar,,,ZKlAlufIIAk9Lsc6,497cfd9a0c20bd4c33ed7135a6a6d4de,1,/mango.htm
20,,Android_11,"古装,爱情,奇幻,喜剧,芒果出品,言情,青春,玄幻,网剧,偶像",Tianyi,1478,720,ZKlU9eNnYwlnw1y2,497fea2e-0ddd-4fe5-9969-3f31846879d4,1,/mango.htm
10,,,"爱情,都市,家庭",apple,1284,2778,ZKjFS-MP4QkC2rI2,4982c5be10ab26f35c123c80568bdef99775ba6e,1,/mango.htm
9,,9,"剧情,喜剧,爱情,家庭",HiDPT,,,ZKi29nK6qlOV0l76,4984c71556b9de4da55bafe550809fb0,1,/mango.htm
7,,,"都市,剧情,爱情",Letv,,,ZKiZdRJ-KAkqnYO6,49854f6b0f5348fcc8e610b727dabf2b,1,/mango.htm
9,,,"益智,芒果出品",SHARP,,,ZKi5iaNL4glrNk41,49861d236a93e74aab8402154f023bd8,1,/mango.htm
22,498866A0EF5042BDAD4DFC07870B5D1C3ddc4fc4b872f35206b8b8bcb5d4a1d8,Android_11,"警匪,悬疑,都市",OPPO,2340,1080,ZKlr9DNAXglqhSu8,498866A0EF5042BDAD4DFC07870B5D1C3ddc4fc4b872f35206b8b8bcb5d4a1d8,1,/mango.htm
19,,,"悬疑,芒果出品",apple,1284,2778,ZKlFSJL5zDM8heF2,4988eeef3f1fcf618abb825405efa0c48da385f2,1,/mango.htm
12,498E75CD390E4FE4B9FAFB6E30FD3FC75ee4842eead7ab503be089b397f48e61,Android_12,"芒果出品,青春,网剧,爱情,偶像",OPPO,1080,2158,ZKjiGNdNnglBCRV1,498E75CD390E4FE4B9FAFB6E30FD3FC75ee4842eead7ab503be089b397f48e61,1,/mango.htm
13,,,"爱情,都市,家庭",Xiaomi,,,ZKjutqNL4glraZC0,498e8fcc478db0aeccf84c68d9b00d39,1,/mango.htm
11,,,"益智,真人秀,搞笑,芒果出品",Xiaodu,,,ZKjRRCEqaQk___S9,499042962992acee6a5654da6b41da53,1,/mango.htm
21,,,"爱情,剧情,喜剧,都市,家庭",apple,2048,1536,ZKlnAbVOSgkDPww4,49916fd5a215632c2eccfc2788b95cac5ab290eb,1,/mango.htm
3,499343f2d7ab7a31,Android_12,"真人秀,明星,竞技",Redmi,2304,1036,ZKhkBDDlHwlb6T87,499343f2d7ab7a31,1,/mango.htm
15,,,"真人秀,芒果出品",Xiaomi,,,ZKkKGDDlHwlbYXI6,49942c252f974b9fc312b41b6bc6beab,1,/mango.htm
12,4998a9242f3410a02436b8f35068fb05a17b8b5801afff767c8c1c7e41ec9e89,Android_11,其他,vivo,1080,2216,ZKjnFTqsAgll9MC0,4998a9242f3410a02436b8f35068fb05a17b8b5801afff767c8c1c7e41ec9e89,1,/mango.htm
23,49997e701867e7f533141068f6260c0af2bf9b9cba4bdfb7072d003a6d9107d5,Android_13,"战争,剧情",vivo,1080,2194,ZKmA1OMP4QkCrqk5,49997e701867e7f533141068f6260c0af2bf9b9cba4bdfb7072d003a6d9107d5,1,/mango.htm
12,499de6b4b5a4d6cc1ffd82c672d02730c6b61456507389ea447a3fae8d30c709,Android_13,"都市,爱情",vivo,2192,1080,ZKjjAxaTsglrAcQ3,499de6b4b5a4d6cc1ffd82c672d02730c6b61456507389ea447a3fae8d30c709,1,/mango.htm
9,,9,其他,TCL,,,ZKi5cZL5zDM87xj6,499e1f085a1e6e86d4752874c7f0b90f,1,/mango.htm
19,,,"剧情,喜剧,爱情,家庭",Xiaodu,,,ZKlDfBaTsglrbuK8,49a036bbc1a6a3b5a609e3d6fc30daae,1,/mango.htm
8,49A0BBC08D674DFE97EB58CD6251AA6E284927cbf29d659e321c158861a669ff,Android_11,其他,OPPO,1080,2158,ZKinCxaTsglrziv8,49A0BBC08D674DFE97EB58CD6251AA6E284927cbf29d659e321c158861a669ff,1,/mango.htm
9,,,其他,Xiaomi,,,ZKi4wvSimAljvhP8,49a4dd2d35b618cdf3264ebc8172cc1e,1,/mango.htm
12,49A577DAE36A478AAD8A6F4DCE6CC43515db458973af1ef97a5f6d3648a8a7fe,Android_13,"爱情,都市,家庭",OPPO,1080,2237,ZKjqW3fy5QlJEqG6,49A577DAE36A478AAD8A6F4DCE6CC43515db458973af1ef97a5f6d3648a8a7fe,1,/mango.htm
22,,,"爱情,都市,家庭",Xgimi,,,ZKl1mrVOSgkDTzF7,49a627d121f763e37bafe8565b6ec487,1,/mango.htm
20,,Android_12,"都市,职场",HONOR,2238,1080,ZKlU7vCkHQlZaHJ0,49a6faf7-4fb4-46f9-8d1c-6f4e26fb6e6f,1,/mango.htm
16,49a893fbbdd11f36,Android_10,"古装,武侠,剧情,芒果出品",xiaomi,2131,1080,ZKkhb9dNnglBULS4,49a893fbbdd11f36,1,/mango.htm
17,,,"爱情,都市,家庭",Xiaodu,,,ZKkloos1jAlsj044,49a8f96d2262ed1451909871890f211f,1,/mango.htm
13,49AC401476DC4175A7D28F52A7E9A284900176d8d5912445b50cb33693a45ed4,Android_13,"都市,家庭,芒果出品",OPPO,1080,2285,ZKj01nbTGAl4f3v9,49AC401476DC4175A7D28F52A7E9A284900176d8d5912445b50cb33693a45ed4,1,/mango.htm
8,49acad7bb86578bf,Android_10,其他,Xiaomi,2201,1080,ZKiv8myFqQZEHff6,49acad7bb86578bf,1,/mango.htm
18,,,"剧情,喜剧,爱情,家庭",rockchip,,,ZKk44jDlHwlblyx9,49b2c76f0d13d7691e01d63d444f7bb2,1,/mango.htm
19,,,"明星,真人秀,芒果出品",Xiaomi,,,ZKlOfjNAXglqXeV1,49b593c2c8a4515b16924b7833333385,1,/mango.htm
15,,Android_12,"都市,家庭,芒果出品",HONOR,1601,2006,ZKkPTTNAXglqFHW3,49b6b8e7-2a10-4fd0-bf0c-5e2196a86e8b,1,/mango.htm
19,,,"剧情,都市",Coocaa,,,ZKlGuCEqaQk_hKa3,49b7616cc95df21a160f517c7136ad2d,1,/mango.htm
18,,,"真人秀,教育",Hisense,,,ZKk0fS_xbm9hXF00,49b7d14322b93ee53215c7e648545c18,1,/mango.htm
17,,,其他,Hisense,,,ZKku6NdNnglBX-09,49bc4ebc7285efa0ea09cd53cad662ee,1,/mango.htm
11,,,"古装,悬疑,爱情",Android,,,ZKjSanxF2QlUJvK5,49bc97fb26e2843b44a11de4b2ef468d,1,/mango.htm
18,,10,"剧情,喜剧,爱情,家庭",xiaomi,,,ZKk4qWyFqQZErLC1,49be9fc74a6b5a1ba76eca34b30efd95,1,/mango.htm
17,,,"剧情,悬疑,犯罪",,,,ZKkmkm-z1AkxFVf0,49bea8dea8526d25989eeb580cd23668,1,/mango.htm
7,,,"真人秀,美食,明星",Xiaomi,,,ZKicm3xF2QlUAJZ8,49c1553f7bcbe7f8a5f128f221df493e,1,/mango.htm
17,,,"都市,校园,家庭",Skyworth,,,ZKkqWiEqaQk_Y8B6,49c5b9d0e4c2e099b899af718707948c,1,/mango.htm
23,,Android_10,"爱情,都市,家庭",HONOR,2214,1080,ZKl5_3fy5QlJu3c0,49c66b63-5b82-481b-91a3-0dded3a23676,1,/mango.htm
8,,,"爱情,都市",Xiaomi,,,ZKirtehm0wlkWbZ9,49c7488bc934959e97bccf67e39c4a50,1,/mango.htm
4,,Android_12,"情感,旅游,真人秀,芒果出品",HONOR,1080,2316,ZKh363bTGAl4Jh74,49cbf290-7027-4b36-b800-8acb7b8cd5af,1,/mango.htm
15,,,"都市,爱情",apple,2688,1242,ZKkSmzNAXglqGCG6,49cc719e717d45e77c8dced84f23a5c5d4951e29,1,/mango.htm
23,,,"纪实,生活,真人秀",rockchip,,,ZKl7W5L5zDM8x714,49cd8688d06e16e8b0ae2e43c5bf9cb2,1,/mango.htm
21,,,"爱情,剧情,喜剧,都市,家庭",vivo,1436,720,ZKlnQ3xF2QlU1Zj4,49d4eb33f51f37496197ecd597a7e1be,1,/mango.htm
16,,9,"悬疑,犯罪,芒果出品",Xiaomi,,,ZKkZQAx3jGQUuF67,49d5c3d12c180938fee3ee3fc101ab0b,1,/mango.htm
18,,9,"爱情,都市",HONOR,,,ZKk1u_CkHQlZQXV3,49dcaffd2cc614ba86ffaa196635caf3,1,/mango.htm
19,,10,"爱情,都市,家庭",HUAWEI,,,ZKlMpzSmkAk0oPA6,49e0918148d52775c00083ce53dbe5b0,1,/mango.htm
16,49E50210271B4F7586DDB301E388A7A66674933a5f62b6c49a23791c1c5e40e7,android_10,"警匪,剧情,芒果出品",OPPO,2200,1080,ZKkbVXbTGAl4q2i9,49E50210271B4F7586DDB301E388A7A66674933a5f62b6c49a23791c1c5e40e7,1,/mango.htm
20,,9,"纪实,生活,真人秀",Hisense,,,ZKlUPAx3jGQU_rB8,49eb2f292bdbd3dbb3ebc8c135de8fd4,1,/mango.htm
18,49EC0A39C55A4A19A53E370F45A628E283dd96f683a9332947abf0b414f3742e,Android_11,"警匪,爱情,悬疑,芒果出品",OPPO,1189,1080,ZKk2PhJ-KAkqNXC0,49EC0A39C55A4A19A53E370F45A628E283dd96f683a9332947abf0b414f3742e,1,/mango.htm
20,,,"古装,爱情,芒果出品",damai,,,ZKlP39dNnglBhy50,49ec5bd215e290d3fcdd406f0979f0c0,1,/mango.htm
20,,10,"古装,青春",HUAWEI,,,ZKlSFXxF2QlUuO33,49eeb0bff04188220d11886b508becc9,1,/mango.htm
21,,,"警匪,爱情,悬疑,芒果出品",apple,1284,2778,ZKllmqOXmAlPFIN8,49F070A4-355F-4306-A1E9-997454309A7A,1,/mango.htm
0,49f0b11f8ed0870526f349aedb64205d2dd7260f2b4f339ee466fa382a060ef1,Android_12,"爱情,都市,家庭",vivo,1080,2283,ZKg_c-hm0wlkK9V4,49f0b11f8ed0870526f349aedb64205d2dd7260f2b4f339ee466fa382a060ef1,1,/mango.htm
6,49f0e94add031cca,Android_10,"家庭,爱情",Redmi,2270,1080,ZKiO3hJ-KAkqmYT1,49f0e94add031cca,1,/mango.htm
12,,,"真人秀,美食",Xiaomi,,,ZKjsCnK6qlOVBQj6,49f1807fd593667954ba3c927bede61b,2,/mango.htm
20,,,其他,Xiaomi,,,ZKlQOzqsAgllbXt6,49f1807fd593667954ba3c927bede61b,2,/mango.htm
21,,,"音乐,芒果出品",Xgimi,,,ZKliEKOXmAlPD-c7,49f508c0d418c2ce99f9f3c8f041300f,1,/mango.htm
20,,,"古装,青春",Android,,,ZKlVG2yFqQZE0EA1,49f5114f28fb4cb2cb674b62276a79bc,1,/mango.htm
20,,,"爱情,言情,都市,芒果出品",skyworthbox,,,ZKlY23xF2QlUwo-6,49f7b5fa5f49fa61b09b0de9bb509541,1,/mango.htm
12,49f8d5e8b7e4c6c213feee1bfec2eee87a2a9bed9a6e3f0db9845334c2ca0a01,Android_13,其他,vivo,1080,2192,ZKjgQCEqaQk_D4-1,49f8d5e8b7e4c6c213feee1bfec2eee87a2a9bed9a6e3f0db9845334c2ca0a01,1,/mango.htm
19,,,"剧情,悬疑,犯罪",Sharp,,,ZKlCb6J1tQ7cLAS7,49f985da330fdff1bbc568b9f19ca802,1,/mango.htm
21,,,"真人秀,音乐",apple,2224,1668,ZKljhHbTGAl4A627,49FB0221-D81D-4B2F-AE9E-D899F6A06279,1,/mango.htm
14,,,"芒果出品,爱情,古装",Android,,,ZKj8B-hm0wlkpUi4,49fb26061dd9ea8740d42169260bbd50,1,/mango.htm
9,,Android_10,"剧情,爱情,芒果出品,都市",HUAWEI,1080,2143,ZKi5iLxPiW6Of3E5,49fdae24-71de-4cc2-a92f-1406e06c2dbc,1,/mango.htm
18,,9,其他,Sony,,,ZKk3CTDlHwlblOC7,4a05eeff44d416a39d1abdd42424f5ef,1,/mango.htm
15,4a07434105fd74e0,Android_12,"明星,真人秀,竞演",Redmi,1440,3040,ZKkJlYs1jAlsbz03,4a07434105fd74e0,1,/mango.htm
15,,9,"明星,真人秀,芒果出品",Sony,,,ZKkMIKOXmAlPp_N0,4a0e20a5cc79122654ee1358c64e9f66,1,/mango.htm
7,,linux,"亲子,明星,真人秀,教育,芒果出品",SAMSUNG,,,ZKiezOhm0wlkUu34,4a12b8768909cb7ccc3526dd54b42bd9,1,/mango.htm
0,4A131D49935F4DBC863A62D54CC7A20E5470f4e76190936cd536b40409389c78,Android_10,"都市,爱情",OPPO,2132,1080,ZKg--6J1tQ7cYZ25,4A131D49935F4DBC863A62D54CC7A20E5470f4e76190936cd536b40409389c78,1,/mango.htm
18,,10,"爱情,悬疑,犯罪",Sony,,,ZKk687xPiW6OCfZ6,4a16f48b9e6fbfb64d40d59ae388120b,1,/mango.htm
7,,,其他,haier,,,ZKiZh2-z1Akxj035,4a189216cc9112382296e907b227b9c8,1,/mango.htm
18,,9,其他,TCL,,,ZKk01vSimAljQbd3,4a1eaa22636ae07171c65be850e9b7c0,1,/mango.htm
7,4A268A3239324AE58119E43FCE0E5F0C5a67bffae5acd7393c0cd18156c6fba7,Android_13,"青春,都市,爱情",OPPO,1460,720,ZKii0J_HQmDqkv78,4A268A3239324AE58119E43FCE0E5F0C5a67bffae5acd7393c0cd18156c6fba7,1,/mango.htm
15,,,"真人秀,益智,芒果出品",apple,750,1334,ZKkNYpKH5Ag203S6,4a27602b397df3291ead6be8680483ddf6dc8028,1,/mango.htm
8,4A296A36B2814F1190372643B5D9F5A04ec2dbc7a51c9b2f7cd2c7b47934f451,Android_11,"剧情,悬疑,谍战,年代",OPPO,1080,2264,ZKizBpL5zDM86lV1,4A296A36B2814F1190372643B5D9F5A04ec2dbc7a51c9b2f7cd2c7b47934f451,1,/mango.htm
12,,,"真人秀,美食",apple,828,1792,ZKjpmloTBmi2rm38,4a2a1aef8337a664045d2a7c17bb7f53bfa9ec3b,1,/mango.htm
17,,,"爱情,都市,家庭",Panasonic,,,ZKkyA6OXmAlP0w68,4a2a9a887a5584630c3bd7063b8aec0e,1,/mango.htm
0,,,"古装,爱情,芒果出品",apple,2160,1620,ZKg38PCkHQlZgQa4,4A2CA687-9CD2-4D31-BEEC-904DC2C5491B,1,/mango.htm
11,,Android_12,"益智,真人秀,搞笑,芒果出品",HUAWEI,2560,1600,ZKjRRsKDAlt68ED2,4a2cd321-9cb9-497e-acb3-25443e32da36,1,/mango.htm
12,,,"真人秀,教育",xingyun,,,ZKjlMy_xbm9hA2D4,4a2d517410c3f649d9bec7925a6078f8,1,/mango.htm
20,,,"明星,真人秀,竞演",xiaomi,1369,720,ZKlVAzNAXglqZuy2,4a2d5a0b653e95c47a34c0e5f7ce2c72,1,/mango.htm
20,,,"纪实,生活,真人秀",togic,,,ZKlQgKJ1tQ7cPfX5,4a2deaec2f4c4805c6ae2702a22660fe,1,/mango.htm
4,,,其他,Letv,,,ZKhvYPCkHQlZm2-3,4a3197228b0a198cd0b05173bef36b5a,1,/mango.htm
20,,Android_12,"剧情,家庭",HUAWEI,1133,2229,ZKlZ6BIkWQlp-EQ3,4a324edb-8249-4dd6-93d2-78cf946cf99a,1,/mango.htm
19,,,"爱情,都市,家庭",Skyworth,,,ZKlM2Ohm0wlkA3E7,4a3a2f367d96fdbfc0937e2c70233c2d,1,/mango.htm
12,,,"战争,剧情",apple,1125,2436,ZKjqhONnYwlnRzI1,4a3ba74078aa9ebe0043c391508279453398dfe8,1,/mango.htm
11,4A3F277ED6724908A5039316D6E6F78Bde321aec10c9ec4814ee2e5f5a48c45d,Android_10,"战争,剧情",realme,1456,720,ZKjWsBJ-KAkqymq1,4A3F277ED6724908A5039316D6E6F78Bde321aec10c9ec4814ee2e5f5a48c45d,1,/mango.htm
23,4A4E0EB397584639B7C1884DE9E1013C8e7399e8bfb21136d33ad82330ea7a40,,"明星,真人秀,芒果出品",OPPO,720,1424,ZKl-M3rrPwlm6vA2,4A4E0EB397584639B7C1884DE9E1013C8e7399e8bfb21136d33ad82330ea7a40,1,/mango.htm
14,,9,音乐,Xiaomi,,,ZKj8ypL5zDM8Mih2,4a50a9ff61462a2091947c2f523b3dd4,1,/mango.htm
19,,,"都市,芒果出品,剧情",ChangHong,,,ZKlJp9dNnglBf4c2,4a511407911a8f86ca76562085b40ab0,1,/mango.htm
7,,10,"芒果出品,都市,剧情",HUAWEI,,,ZKiiYmyFqQZEFiV3,4a540adc69a4012df00ab2028f18ca72,1,/mango.htm
9,4a54f9892a681d5785ba250dc6ac4c38d921fd9562fff081dfe498a51b2b7fa7,Android_12,"战争,剧情",samsung,1080,2285,ZKi4oSBTwAl5ShI2,4a54f9892a681d5785ba250dc6ac4c38d921fd9562fff081dfe498a51b2b7fa7,1,/mango.htm
19,,,其他,Hisense,,,ZKlDcTNAXglqT7s1,4a55d0acf648a3aa8ec95f76ee841b99,1,/mango.htm
19,,,"芒果出品,都市,剧情",apple,1170,2532,ZKlBxaOXmAlP5Qk4,4A5893D9-D1E6-44E7-844A-7E5484A5CD7C,1,/mango.htm
15,,,其他,Xiaomi,,,ZKkJ1DqsAgllG1n1,4a5e3d7109add7afc850affe514a9ac4,1,/mango.htm
17,,,"古装,青春",Allwinner,,,ZKkp3OMP4QkCSL17,4a5fa19305be92fa12f7b2e19d15af8e,1,/mango.htm
11,,,"剧情,喜剧,爱情,家庭",himedia,,,ZKjU17VOSgkDk4s0,4a60376e4189020725a6325449460e1d,1,/mango.htm
19,,,"芒果出品,悬疑,犯罪",Xiaomi,,,ZKlFAp_HQmDqNmB9,4a60c0af171044713b42269f892ee259,1,/mango.htm
0,4a67598717c69650,Android_10,"真人秀,益智,芒果出品",Xiaomi,1080,1141,ZKg7KLVOSgkDQdp6,4a67598717c69650,1,/mango.htm
12,4a6c216e03aa3d15,Android_12,"爱情,剧情,喜剧,都市,家庭",Xiaomi,1080,2269,ZKjrufCkHQlZ7X_6,4a6c216e03aa3d15,1,/mango.htm
21,,,其他,apple,1170,2532,ZKloOmyFqQZE6bZ8,4A6EFB3A-21C0-4DE0-AC4D-21616A60F721,1,/mango.htm
12,,9,"剧情,喜剧,爱情,家庭",Xiaomi,,,ZKjn5WYpeglGxMe4,4a780fc19f1bbb3cb846bbe01f228e4a,1,/mango.htm
16,,,"古装,爱情,芒果出品",alps,,,ZKkabWyFqQZEiic5,4a78505d7f8d7ca7c6769cf7dbf1dc67,1,/mango.htm
7,,9,"古装,爱情",TCL,,,ZKibKDNAXglqqXZ3,4a7ef9df29754272499b794a9b31b3b7,1,/mango.htm
23,,Android_11,"青春,偶像,爱情",HONOR,2262,1080,ZKmHIRJ-KAkqkmf8,4a8605f0-ed52-477f-8bd3-6cd1ea1f106b,1,/mango.htm
19,,,"益智,真人秀,搞笑,芒果出品",Android,,,ZKlC_KJ1tQ7cLL64,4a887d9c836311e817c399f179616923,1,/mango.htm
11,,Android_10,"青春,校园",HUAWEI,1080,2292,ZKjXzIn4rAlpGZb5,4a89850b-dfe0-49e3-ab87-83c8b2797f2f,1,/mango.htm
16,,,"爱情,都市,职场,芒果出品",Skyworth,,,ZKkZ-9dNnglBSAC1,4a8a77376265a707a52732c9685f6e2b,1,/mango.htm
10,,,"家庭,喜剧,青春",MStar,,,ZKjHDHxF2QlUHM01,4a8aaebbe6dbaf7045fafa02f46f85e9,1,/mango.htm
20,,9,"爱情,都市",MediaTek,,,ZKlT1DqsAgllcru4,4a8b49d96db12be2960a84de17219569,1,/mango.htm
